target_game_id,team,season,profit,win,reg_win,overtime,score,opp_score,goals,opp_goals,xGoalsPercentage,xGoals,opp_xGoals
2015-12-07VANBUF,BUF,2015,-1,0,0,0,2,5,2,4,0.5111,1.802,1.724
2015-12-09EDMSJS,EDM,2015,-1,1,0,1,4,3,3,3,0.4167,1.176,1.646
2015-12-08CBJLAK,LAK,2015,-1,1,0,1,3,2,1,1,0.4336,1.959,2.559
2015-12-10TBLOTT,TBL,2015,0.839994112,1,1,0,4,1,2,0,0.4176,1.662,2.318
2015-12-08FLAOTT,FLA,2015,-1,0,0,0,2,4,2,1,0.5175,1.402,1.307
2015-12-08TORNJD,NJD,2015,-1,0,0,1,2,3,0,1,0.3298,0.801,1.628
2015-12-09VANNYR,NYR,2015,-1,0,0,0,1,2,1,1,0.6366,1.831,1.045
2015-12-08FLAOTT,OTT,2015,1.7499725,1,1,0,4,2,1,2,0.4825,1.307,1.402
2015-12-09MTLBOS,BOS,2015,1.939965896,1,1,0,3,1,2,1,0.398,1.364,2.063
2015-12-08CHINSH,NSH,2015,-1,0,0,0,1,4,1,2,0.574,1.886,1.4
2015-12-09COLPIT,COL,2015,-1,0,0,0,2,4,2,4,0.2715,0.815,2.187
2015-12-11ARIMIN,MIN,2015,-1,0,0,1,1,2,1,1,0.6195,1.345,0.826
2015-12-10CGYBUF,BUF,2015,-1,0,0,0,3,4,1,4,0.4451,1.697,2.116
2015-12-09VANNYR,VAN,2015,1.759991168,1,1,0,2,1,1,1,0.3634,1.045,1.831
2015-12-11PITLAK,LAK,2015,-1,1,0,1,3,2,2,0,0.5187,2.377,2.206
2015-12-10WPGCBJ,CBJ,2015,-1,0,0,0,4,6,2,4,0.3779,1.632,2.687
2015-12-10CGYBUF,CGY,2015,0.98000198,1,1,0,4,3,4,1,0.5549,2.116,1.697
2015-12-09EDMSJS,SJS,2015,-1,0,0,1,3,4,3,3,0.5833,1.646,1.176
2015-12-10NSHCHI,CHI,2015,-1,0,0,0,1,5,1,3,0.4963,2.501,2.538
2015-12-10NSHCHI,NSH,2015,1.320024128,1,1,0,5,1,3,1,0.5037,2.538,2.501
2015-12-11ANACAR,CAR,2015,2.739995512,1,1,0,5,1,3,1,0.3668,1.678,2.897
2015-12-11DALPHI,DAL,2015,0.6999864,1,1,0,3,1,2,0,0.7549,3.486,1.132
2015-12-10FLAWSH,FLA,2015,2.019961948,1,1,0,4,1,1,0,0.5482,1.183,0.975
2015-12-10TBLOTT,OTT,2015,-1,0,0,0,1,4,0,2,0.5824,2.318,1.662
2015-12-12CBJNYI,NYI,2015,-1,1,0,1,3,2,1,2,0.3994,1.56,2.346
2015-12-10STLPHI,PHI,2015,2.55998576,1,1,0,4,2,3,1,0.4596,1.467,1.725
2015-12-11ARIMIN,ARI,2015,-1,1,0,1,2,1,1,1,0.3805,0.826,1.345
2015-12-10STLPHI,STL,2015,-1,0,0,0,2,4,1,3,0.5404,1.725,1.467
2015-12-11NJDDET,NJD,2015,-1,1,0,1,3,2,1,0,0.6377,2.719,1.545
2015-12-15TORTBL,TOR,2015,-1,0,0,1,4,5,3,4,0.4904,1.715,1.782
2015-12-10FLAWSH,WSH,2015,-1,0,0,0,1,4,0,1,0.4518,0.975,1.183
2015-12-10DETMTL,DET,2015,1.2500225,1,1,0,3,2,2,2,0.3689,0.979,1.675
2015-12-11PITLAK,PIT,2015,-1,0,0,1,2,3,0,2,0.4813,2.206,2.377
2015-12-12NSHCOL,COL,2015,2.839950849,1,1,0,3,2,2,2,0.487,1.161,1.223
2015-12-11EDMNYR,EDM,2015,2.22997416,1,1,0,7,5,5,4,0.5471,1.916,1.586
2015-12-12SJSMIN,SJS,2015,-1,0,0,0,0,2,0,1,0.4471,1.957,2.42
2015-12-10DETMTL,MTL,2015,-1,0,0,0,2,3,2,2,0.6311,1.675,0.979
2015-12-12BOSFLA,BOS,2015,1.030003451,1,1,0,3,1,1,1,0.5334,1.67,1.461
2015-12-13CHIVAN,VAN,2015,-1,0,0,0,0,4,0,2,0.2658,1.314,3.63
2015-12-11EDMNYR,NYR,2015,-1,0,0,0,5,7,4,5,0.4529,1.586,1.916
2015-12-12CGYNYR,CGY,2015,-1,1,0,1,5,4,4,3,0.5381,1.901,1.632
2015-12-12BUFLAK,BUF,2015,-1,1,0,1,2,1,0,1,0.5342,1.748,1.524
2015-12-11NJDDET,DET,2015,-1,0,0,1,2,3,0,1,0.3623,1.545,2.719
2015-12-12MTLOTT,MTL,2015,1.089995193,1,1,0,3,1,3,1,0.5181,2.361,2.196
2015-12-12TBLWSH,WSH,2015,1.659998936,1,1,0,2,1,2,0,0.3243,1.349,2.811
2015-12-12BOSFLA,FLA,2015,-1,0,0,0,1,3,1,1,0.4666,1.461,1.67
2015-12-12NSHCOL,NSH,2015,-1,0,0,0,2,3,2,2,0.513,1.223,1.161
2015-12-11CHIWPG,CHI,2015,0.860015252,1,1,0,2,0,0,0,0.3987,1.124,1.695
2015-12-11DALPHI,PHI,2015,-1,0,0,0,1,3,0,2,0.2451,1.132,3.486
2015-12-12STLDAL,STL,2015,1.2500225,1,1,0,3,0,2,0,0.5732,1.554,1.157
2015-12-12MTLOTT,OTT,2015,-1,0,0,0,1,3,1,3,0.4819,2.196,2.361
2015-12-12TBLWSH,TBL,2015,-1,0,0,0,1,2,0,2,0.6757,2.811,1.349
2015-12-12CBJNYI,CBJ,2015,-1,0,0,1,2,3,2,1,0.6006,2.346,1.56
2015-12-11CHIWPG,WPG,2015,-1,0,0,0,0,2,0,0,0.6013,1.695,1.124
2015-12-17BUFANA,ANA,2015,-1,0,0,0,0,3,0,3,0.5198,1.324,1.223
2015-12-12ARICAR,CAR,2015,-1,1,0,1,5,4,2,3,0.5608,2.126,1.665
2015-12-12SJSMIN,MIN,2015,2.070027323,1,1,0,2,0,1,0,0.5529,2.42,1.957
2015-12-12ARICAR,ARI,2015,-1,0,0,1,4,5,3,2,0.4392,1.665,2.126
2015-12-13CHIVAN,CHI,2015,0.880017296,1,1,0,4,0,2,0,0.7342,3.63,1.314
2015-12-15WPGSTL,WPG,2015,-1,0,0,0,3,4,3,2,0.5473,2.97,2.457
2015-12-12STLDAL,DAL,2015,-1,0,0,0,0,3,0,2,0.4268,1.157,1.554
2015-12-15PHICAR,PHI,2015,-1,1,0,1,4,3,3,2,0.4839,1.23,1.312
2015-12-14BOSEDM,EDM,2015,-1,1,0,1,3,2,2,2,0.3552,1.572,2.854
2015-12-12CGYNYR,NYR,2015,-1,0,0,1,4,5,3,4,0.4619,1.632,1.901
2015-12-13NYINJD,NJD,2015,-1,0,0,0,0,4,0,4,0.4085,1.458,2.111
2015-12-14DETBUF,DET,2015,-1,0,0,0,1,2,1,2,0.4173,2.052,2.865
2015-12-12BUFLAK,LAK,2015,-1,0,0,1,1,2,1,0,0.4658,1.524,1.748
2015-12-14PITWSH,PIT,2015,-1,0,0,0,1,4,1,3,0.6121,2.661,1.686
2015-12-15PHICAR,CAR,2015,-1,0,0,1,3,4,2,3,0.5161,1.312,1.23
2015-12-17ARICBJ,ARI,2015,-1,0,0,0,5,7,4,6,0.4721,1.992,2.227
2015-12-15NYIFLA,FLA,2015,2.369953495,1,1,0,5,1,4,1,0.4299,1.687,2.237
2015-12-14BOSEDM,BOS,2015,-1,0,0,1,2,3,2,2,0.6448,2.854,1.572
2015-12-14OTTLAK,LAK,2015,-1,0,0,0,3,5,2,5,0.511,1.534,1.468
2015-12-14DETBUF,BUF,2015,2.78000378,1,1,0,2,1,2,1,0.5827,2.865,2.052
2015-12-14CBJTBL,CBJ,2015,-1,0,0,0,1,2,1,1,0.7279,3.033,1.134
2015-12-13NYINJD,NYI,2015,1.030003451,1,1,0,4,0,4,0,0.5915,2.111,1.458
2015-12-15NYREDM,NYR,2015,0.689988508,1,1,0,4,2,2,1,0.3944,0.967,1.485
2015-12-15NSHCGY,CGY,2015,-1,1,0,1,2,1,1,1,0.3098,0.797,1.776
2015-12-14OTTLAK,OTT,2015,1.92997363,1,1,0,5,3,5,2,0.489,1.468,1.534
2015-12-15MTLSJS,MTL,2015,-1,0,0,0,1,3,1,3,0.4351,1.122,1.457
2015-12-15NSHCGY,NSH,2015,-1,0,0,1,1,2,1,1,0.6902,1.776,0.797
2015-12-13STLCOL,COL,2015,2.749953126,1,1,0,3,1,2,0,0.3632,1.457,2.555
2015-12-15MINVAN,MIN,2015,1.089995193,1,1,0,6,2,3,2,0.6548,2.845,1.5
2015-12-15MTLSJS,SJS,2015,1.959981056,1,1,0,3,1,3,1,0.5649,1.457,1.122
2015-12-15DALCBJ,DAL,2015,0.67000668,1,1,0,5,1,5,0,0.5288,2.514,2.24
2015-12-13STLCOL,STL,2015,-1,0,0,0,1,3,0,2,0.6368,2.555,1.457
2015-12-14PITWSH,WSH,2015,1.4600246,1,1,0,4,1,3,1,0.3879,1.686,2.661
2015-12-14CBJTBL,TBL,2015,1.190004818,1,1,0,2,1,1,1,0.2721,1.134,3.033
2015-12-15MINVAN,VAN,2015,-1,0,0,0,2,6,2,3,0.3452,1.5,2.845
2015-12-15CHICOL,CHI,2015,-1,0,0,0,0,3,0,2,0.6253,1.924,1.153
2015-12-15BUFNJD,NJD,2015,1.509977159,1,1,0,2,0,2,0,0.4991,1.408,1.413
2015-12-15NYIFLA,NYI,2015,-1,0,0,0,1,5,1,4,0.5701,2.237,1.687
2015-12-15WPGSTL,STL,2015,1.420018392,1,1,0,4,3,2,3,0.4527,2.457,2.97
2015-12-15CHICOL,COL,2015,2.85000385,1,1,0,3,0,2,0,0.3747,1.153,1.924
2015-12-15NYREDM,EDM,2015,-1,0,0,0,2,4,1,2,0.6056,1.485,0.967
2015-12-16BOSPIT,BOS,2015,1.079996672,1,1,0,3,0,2,0,0.4495,1.406,1.722
2015-12-15DALCBJ,CBJ,2015,-1,0,0,0,1,5,0,5,0.4712,2.24,2.514
2015-12-15TORTBL,TBL,2015,-1,1,0,1,5,4,4,3,0.5096,1.782,1.715
2015-12-18DETVAN,DET,2015,-1,0,0,1,3,4,2,3,0.3226,1.138,2.39
2015-12-15BUFNJD,BUF,2015,-1,0,0,0,0,2,0,2,0.5009,1.413,1.408
2015-12-16WSHOTT,OTT,2015,-1,0,0,0,1,2,0,2,0.3391,1.073,2.091
2015-12-17MTLLAK,LAK,2015,1.57997936,1,1,0,3,0,2,0,0.392,1.345,2.086
2015-12-16WSHOTT,WSH,2015,0.760005632,1,1,0,2,1,2,0,0.6609,2.091,1.073
2015-12-16BOSPIT,PIT,2015,-1,0,0,0,0,3,0,2,0.5505,1.722,1.406
2015-12-17BUFANA,BUF,2015,1.890006358,1,1,0,3,0,3,0,0.4802,1.223,1.324
2015-12-17NJDFLA,NJD,2015,-1,0,0,0,1,5,0,3,0.3062,0.682,1.545
2015-12-17COLNYI,COL,2015,1.560032768,1,1,0,2,1,2,0,0.4515,1.836,2.23
2015-12-17CHIEDM,CHI,2015,1.059986816,1,1,0,4,0,4,0,0.4881,2.222,2.33
2015-12-17DALCGY,DAL,2015,-1,0,0,0,1,3,0,3,0.5765,1.873,1.376
2015-12-17ARICBJ,CBJ,2015,1.639985216,1,1,0,7,5,6,4,0.5279,2.227,1.992
2015-12-17MINNYR,MIN,2015,1.290006412,1,1,0,5,2,3,2,0.642,2.846,1.587
2015-12-17PHIVAN,VAN,2015,-1,0,0,0,0,2,0,2,0.4218,1.368,1.875
2015-12-17MTLLAK,MTL,2015,-1,0,0,0,0,3,0,2,0.608,2.086,1.345
2015-12-17TORSJS,SJS,2015,-1,1,0,1,5,4,2,4,0.4635,3.482,4.03
2015-12-17DALCGY,CGY,2015,2.55998576,1,1,0,3,1,3,0,0.4235,1.376,1.873
2015-12-17STLNSH,NSH,2015,-1,0,0,0,1,2,0,0,0.3757,1.035,1.72
2015-12-17NJDFLA,FLA,2015,1.759991168,1,1,0,5,1,3,0,0.6938,1.545,0.682
2015-12-17COLNYI,NYI,2015,-1,0,0,0,1,2,0,2,0.5485,2.23,1.836
2015-12-17MINNYR,NYR,2015,-1,0,0,0,2,5,2,3,0.358,1.587,2.846
2015-12-17CHIEDM,EDM,2015,-1,0,0,0,0,4,0,4,0.5119,2.33,2.222
2015-12-18CARFLA,CAR,2015,-1,0,0,0,0,2,0,1,0.6509,2.032,1.09
2015-12-17PHIVAN,PHI,2015,1.31000231,1,1,0,2,0,2,0,0.5782,1.875,1.368
2015-12-18WSHTBL,TBL,2015,-1,0,0,0,3,5,3,1,0.5193,1.373,1.271
2015-12-17TORSJS,TOR,2015,-1,0,0,1,4,5,4,2,0.5365,4.03,3.482
2015-12-17STLNSH,STL,2015,1.390000239,1,1,0,2,1,0,0,0.6243,1.72,1.035
2015-12-18WPGNYR,WPG,2015,1.34000234,1,1,0,5,2,4,1,0.6923,3.238,1.439
2015-12-18PITBOS,BOS,2015,1.4600246,1,1,0,6,2,3,2,0.4374,1.299,1.671
2015-12-18PITBOS,PIT,2015,-1,0,0,0,2,6,2,3,0.5626,1.671,1.299
2015-12-18OTTSJS,OTT,2015,1.27998176,1,1,0,4,2,4,1,0.4684,1.974,2.24
2015-12-18WSHTBL,WSH,2015,1.1499828,1,1,0,5,3,1,3,0.4807,1.271,1.373
2015-12-19ARINYI,ARI,2015,2.030027573,1,1,0,1,0,1,0,0.6997,2.218,0.952
2015-12-19CBJPHI,CBJ,2015,-1,1,0,1,3,2,1,2,0.5666,2.314,1.77
2015-12-19NJDANA,ANA,2015,1.379989052,1,1,0,2,1,2,1,0.5455,1.929,1.607
2015-12-19BUFCHI,BUF,2015,-1,0,0,1,2,3,2,1,0.4669,1.476,1.685
2015-12-19BUFCHI,CHI,2015,-1,1,0,1,3,2,1,2,0.5331,1.685,1.476
2015-12-19COLEDM,EDM,2015,-1,0,0,0,1,5,1,3,0.5069,3.23,3.142
2015-12-19COLEDM,COL,2015,1.1000021,1,1,0,5,1,3,1,0.4931,3.142,3.23
2015-12-19ARINYI,NYI,2015,-1,0,0,0,0,1,0,1,0.3003,0.952,2.218
2015-12-19STLCGY,CGY,2015,-1,0,0,0,2,3,2,3,0.5958,1.865,1.265
2015-12-19DALMTL,DAL,2015,1.169997613,1,1,0,6,2,2,0,0.5216,1.378,1.264
2015-12-19NSHMIN,MIN,2015,-1,0,0,0,2,3,2,2,0.3877,1.031,1.628
2015-12-18WPGNYR,NYR,2015,-1,0,0,0,2,5,1,4,0.3077,1.439,3.238
2015-12-19TORLAK,LAK,2015,-1,0,0,0,0,5,0,5,0.4646,2.696,3.107
2015-12-19DALMTL,MTL,2015,-1,0,0,0,2,6,0,2,0.4784,1.264,1.378
2015-12-19NJDANA,NJD,2015,-1,0,0,0,1,2,1,2,0.4545,1.607,1.929
2015-12-18CARFLA,FLA,2015,1.680031088,1,1,0,2,0,1,0,0.3491,1.09,2.032
2015-12-19CBJPHI,PHI,2015,-1,0,0,1,2,3,2,1,0.4334,1.77,2.314
2015-12-18DETVAN,VAN,2015,-1,1,0,1,4,3,3,2,0.6774,2.39,1.138
2015-12-19STLCGY,STL,2015,1.1499828,1,1,0,3,2,3,2,0.4042,1.265,1.865
2015-12-19NSHMIN,NSH,2015,1.31000231,1,1,0,3,2,2,2,0.6123,1.628,1.031
2015-12-19TORLAK,TOR,2015,1.989983555,1,1,0,5,0,5,0,0.5354,3.107,2.696
2015-12-18OTTSJS,SJS,2015,-1,0,0,0,2,4,1,4,0.5316,2.24,1.974
2015-12-20FLAVAN,FLA,2015,-1,1,0,1,5,4,2,4,0.5593,2.1,1.655
2015-12-19PITCAR,CAR,2015,1.919963792,1,1,0,2,1,0,0,0.3909,1.466,2.284
2015-12-20DETCGY,DET,2015,1.059986816,1,1,0,4,2,3,0,0.6789,2.486,1.176
2015-12-20FLAVAN,VAN,2015,-1,0,0,1,4,5,4,2,0.4407,1.655,2.1
2015-12-20TBLOTT,OTT,2015,-1,0,0,0,2,5,1,1,0.3351,0.94,1.865
2015-12-20CHISJS,SJS,2015,-1,0,0,1,3,4,2,3,0.4295,1.877,2.493
2015-12-20BOSNJD,BOS,2015,-1,1,0,1,2,1,1,1,0.5673,2.221,1.694
2015-12-19PITCAR,PIT,2015,-1,0,0,0,1,2,0,0,0.6091,2.284,1.466
2015-12-20NYRWSH,NYR,2015,-1,0,0,0,3,7,2,4,0.5129,1.668,1.584
2015-12-21EDMWPG,WPG,2015,-1,0,0,0,1,3,1,3,0.6601,2.703,1.392
2015-12-20TBLOTT,TBL,2015,1.199978,1,1,0,5,2,1,1,0.6649,1.865,0.94
2015-12-20NYRWSH,WSH,2015,1.430015552,1,1,0,7,3,4,2,0.4871,1.584,1.668
2015-12-21NYIANA,NYI,2015,1.190004818,1,1,0,5,2,4,2,0.4826,1.871,2.006
2015-12-22ARITOR,ARI,2015,1.359993392,1,1,0,3,2,3,1,0.4812,1.685,1.817
2015-12-26BOSBUF,BUF,2015,2.859960628,1,1,0,6,3,4,3,0.3495,1.462,2.721
2015-12-20CHISJS,CHI,2015,-1,1,0,1,4,3,3,2,0.5705,2.493,1.877
2015-12-21PITCBJ,CBJ,2015,-1,0,0,0,2,5,2,2,0.3895,1.315,2.061
2015-12-21PHISTL,PHI,2015,1.880018432,1,1,0,4,3,2,2,0.5427,1.831,1.543
2015-12-21COLTOR,COL,2015,-1,0,0,0,4,7,3,3,0.6196,2.005,1.231
2015-12-21EDMWPG,EDM,2015,1.659998936,1,1,0,3,1,3,1,0.3399,1.392,2.703
2015-12-21MINDAL,DAL,2015,1.57997936,1,1,0,6,3,3,3,0.4192,1.672,2.317
2015-12-21NSHMTL,MTL,2015,-1,0,0,0,1,5,0,3,0.8071,2.653,0.634
2015-12-21NYIANA,ANA,2015,-1,0,0,0,2,5,2,4,0.5174,2.006,1.871
2015-12-20BOSNJD,NJD,2015,-1,0,0,1,1,2,1,1,0.4327,1.694,2.221
2015-12-21MINDAL,MIN,2015,-1,0,0,0,3,6,3,3,0.5808,2.317,1.672
2015-12-21NSHMTL,NSH,2015,1.059986816,1,1,0,5,1,3,0,0.1929,0.634,2.653
2015-12-21CARWSH,CAR,2015,-1,0,0,0,1,2,1,2,0.6471,2.817,1.536
2015-12-21PITCBJ,PIT,2015,1.059986816,1,1,0,5,2,2,2,0.6105,2.061,1.315
2015-12-21PHISTL,STL,2015,-1,0,0,0,3,4,2,2,0.4573,1.543,1.831
2015-12-20DETCGY,CGY,2015,-1,0,0,0,2,4,0,3,0.3211,1.176,2.486
2015-12-22LAKSJS,LAK,2015,-1,0,0,0,3,5,3,2,0.5833,2.438,1.742
2015-12-21COLTOR,TOR,2015,2.00003,1,1,0,7,4,3,3,0.3804,1.231,2.005
2015-12-22BOSSTL,BOS,2015,-1,0,0,0,0,2,0,2,0.5223,1.779,1.627
2015-12-22DETNJD,NJD,2015,2.369953495,1,1,0,4,3,3,1,0.5107,1.667,1.597
2015-12-22DALCHI,CHI,2015,-1,0,0,0,0,4,0,3,0.4335,1.44,1.882
2015-12-22LAKSJS,SJS,2015,2.500052501,1,1,0,5,3,2,3,0.4167,1.742,2.438
2015-12-22CGYWPG,CGY,2015,1.34000234,1,1,0,4,1,2,1,0.476,1.565,1.723
2015-12-22DETNJD,DET,2015,-1,0,0,0,3,4,1,3,0.4893,1.597,1.667
2015-12-22FLAOTT,FLA,2015,-1,1,0,1,2,1,1,0,0.7094,2.114,0.866
2015-12-22TBLVAN,VAN,2015,2.620040544,1,1,0,2,1,2,0,0.4504,1.34,1.635
2015-12-22NYRANA,NYR,2015,-1,1,0,1,3,2,2,2,0.5618,1.063,0.829
2015-12-21CARWSH,WSH,2015,1.169997613,1,1,0,2,1,2,1,0.3529,1.536,2.817
2015-12-22FLAOTT,OTT,2015,-1,0,0,1,1,2,0,1,0.2906,0.866,2.114
2015-12-22TBLVAN,TBL,2015,-1,0,0,0,1,2,0,2,0.5496,1.635,1.34
2015-12-26WSHMTL,WSH,2015,0.920012288,1,1,0,3,1,3,1,0.6055,2.37,1.544
2015-12-26CARNJD,CAR,2015,1.259989152,1,1,0,3,1,3,1,0.5921,2.832,1.951
2015-12-27COLARI,COL,2015,-1,0,0,1,1,2,0,1,0.5285,1.687,1.505
2015-12-22ARITOR,TOR,2015,-1,0,0,0,2,3,1,3,0.5188,1.817,1.685
2015-12-26VANEDM,EDM,2015,-1,0,0,1,1,2,1,1,0.5115,1.798,1.717
2015-12-22CGYWPG,WPG,2015,-1,0,0,0,1,4,1,2,0.524,1.723,1.565
2015-12-22DALCHI,DAL,2015,1.259989152,1,1,0,4,0,3,0,0.5665,1.882,1.44
2015-12-22MINMTL,MIN,2015,1.110016247,1,1,0,2,1,2,1,0.5397,1.81,1.544
2015-12-22MINMTL,MTL,2015,-1,0,0,0,1,2,1,2,0.4603,1.544,1.81
2015-12-26NSHDET,NSH,2015,-1,0,0,0,2,3,2,2,0.4502,1.65,2.015
2015-12-22NYRANA,ANA,2015,-1,0,0,1,2,3,2,2,0.4382,0.829,1.063
2015-12-27NYITOR,NYI,2015,-1,0,0,0,1,3,1,1,0.3537,1.878,3.431
2015-12-27ANAPHI,PHI,2015,-1,0,0,0,2,4,1,1,0.4472,1.068,1.32
2015-12-22BOSSTL,STL,2015,2.030027573,1,1,0,2,0,2,0,0.4777,1.627,1.779
2015-12-26TBLCBJ,CBJ,2015,-1,0,0,0,2,5,2,2,0.6513,1.789,0.958
2015-12-26MINPIT,PIT,2015,2.05997552,1,1,0,3,1,2,1,0.694,2.391,1.054
2015-12-26ARILAK,ARI,2015,-1,0,0,1,3,4,0,1,0.4371,1.092,1.406
2015-12-27NYITOR,TOR,2015,2.490035947,1,1,0,3,1,1,1,0.6463,3.431,1.878
2015-12-26BOSBUF,BOS,2015,-1,0,0,0,3,6,3,4,0.6505,2.721,1.462
2015-12-26STLDAL,STL,2015,-1,1,0,1,3,2,1,2,0.5689,1.759,1.333
2015-12-27CGYEDM,CGY,2015,0.96001568,1,1,0,5,3,2,3,0.4962,2.313,2.348
2015-12-27WPGPIT,WPG,2015,1.330024698,1,1,0,1,0,1,0,0.4935,1.588,1.63
2015-12-27CHICAR,CHI,2015,-1,0,0,0,1,2,0,2,0.5768,2.738,2.009
2015-12-26STLDAL,DAL,2015,-1,0,0,1,2,3,2,1,0.4311,1.333,1.759
2015-12-26NSHDET,DET,2015,2.05997552,1,1,0,3,2,2,2,0.5498,2.015,1.65
2015-12-26CARNJD,NJD,2015,-1,0,0,0,1,3,1,3,0.4079,1.951,2.832
2015-12-27FLACBJ,FLA,2015,0.869997756,1,1,0,3,2,3,1,0.6057,1.473,0.959
2015-12-27OTTBOS,OTT,2015,1.560032768,1,1,0,3,1,1,1,0.3796,1.196,1.955
2015-12-26ARILAK,LAK,2015,-1,1,0,1,4,3,1,0,0.5629,1.406,1.092
2015-12-28SJSCOL,SJS,2015,-1,0,0,0,3,6,3,1,0.7355,2.828,1.017
2015-12-26MINPIT,MIN,2015,-1,0,0,0,1,3,1,2,0.306,1.054,2.391
2015-12-26WSHMTL,MTL,2015,-1,0,0,0,1,3,1,3,0.3945,1.544,2.37
2015-12-27ANAPHI,ANA,2015,1.0500205,1,1,0,4,2,1,1,0.5528,1.32,1.068
2015-12-28NSHNYR,NYR,2015,-1,0,0,0,3,5,3,3,0.4688,1.639,1.857
2015-12-26TBLCBJ,TBL,2015,0.829993595,1,1,0,5,2,2,2,0.3487,0.958,1.789
2015-12-26VANEDM,VAN,2015,-1,1,0,1,2,1,1,1,0.4885,1.717,1.798
2015-12-27COLARI,ARI,2015,-1,1,0,1,2,1,1,0,0.4715,1.505,1.687
2015-12-28VANLAK,LAK,2015,1.089995193,1,1,0,5,0,4,0,0.7653,3.146,0.965
2015-12-27OTTBOS,BOS,2015,-1,0,0,0,1,3,1,1,0.6204,1.955,1.196
2015-12-28BUFWSH,BUF,2015,-1,0,0,0,0,2,0,2,0.4134,1.258,1.785
2015-12-27CHICAR,CAR,2015,2.92003136,1,1,0,2,1,2,0,0.4232,2.009,2.738
2015-12-29NJDCAR,NJD,2015,1.4600246,1,1,0,3,2,3,2,0.5318,1.487,1.309
2015-12-27WPGPIT,PIT,2015,-1,0,0,0,0,1,0,1,0.5065,1.63,1.588
2015-12-28MINDET,MIN,2015,1.199978,1,1,0,3,1,1,0,0.7217,3.014,1.162
2015-12-28MINDET,DET,2015,-1,0,0,0,1,3,0,1,0.2783,1.162,3.014
2015-12-28NSHNYR,NSH,2015,1.190004818,1,1,0,5,3,3,3,0.5312,1.857,1.639
2015-12-27DALSTL,DAL,2015,1.0500205,1,1,0,3,0,0,0,0.7364,4.443,1.59
2015-12-27DALSTL,STL,2015,-1,0,0,0,0,3,0,0,0.2636,1.59,4.443
2015-12-27FLACBJ,CBJ,2015,-1,0,0,0,2,3,1,3,0.3943,0.959,1.473
2015-12-28TBLMTL,TBL,2015,-1,0,0,1,3,4,2,3,0.6476,2.995,1.63
2015-12-27CGYEDM,EDM,2015,-1,0,0,0,3,5,3,2,0.5038,2.348,2.313
2015-12-28VANLAK,VAN,2015,-1,0,0,0,0,5,0,4,0.2347,0.965,3.146
2015-12-28TBLMTL,MTL,2015,-1,1,0,1,4,3,3,2,0.3524,1.63,2.995
2015-12-28BUFWSH,WSH,2015,0.940014744,1,1,0,2,0,2,0,0.5866,1.785,1.258
2015-12-29CGYANA,ANA,2015,1.509977159,1,1,0,1,0,1,0,0.8393,2.079,0.398
2015-12-30SJSPHI,PHI,2015,-1,0,0,0,2,4,2,1,0.4338,1.156,1.509
2015-12-29CGYANA,CGY,2015,-1,0,0,0,0,1,0,1,0.1607,0.398,2.079
2015-12-29EDMLAK,EDM,2015,-1,0,0,0,2,5,2,4,0.5631,3.178,2.466
2015-12-29NJDCAR,CAR,2015,-1,0,0,0,2,3,2,3,0.4682,1.309,1.487
2015-12-29ARICHI,CHI,2015,0.930017563,1,1,0,7,5,3,3,0.5795,1.687,1.224
2015-12-29ARICHI,ARI,2015,-1,0,0,0,5,7,3,3,0.4205,1.224,1.687
2015-12-28SJSCOL,COL,2015,2.51000351,1,1,0,6,3,1,3,0.2645,1.017,2.828
2015-12-29STLNSH,STL,2015,-1,1,0,1,4,3,3,1,0.3603,1.183,2.1
2015-12-29CBJDAL,DAL,2015,-1,0,0,0,3,6,3,5,0.535,2.936,2.552
2015-12-29CBJDAL,CBJ,2015,2.33000333,1,1,0,6,3,5,3,0.465,2.552,2.936
2015-12-29FLAMTL,FLA,2015,1.130016188,1,1,0,3,1,1,0,0.6858,2.143,0.982
2015-12-29TORNYI,NYI,2015,1.359993392,1,1,0,6,3,6,3,0.4125,1.934,2.755
2015-12-29TORNYI,TOR,2015,-1,0,0,0,3,6,3,6,0.5875,2.755,1.934
2015-12-29BOSOTT,BOS,2015,1.010009849,1,1,0,7,3,3,3,0.417,1.584,2.215
2015-12-29BOSOTT,OTT,2015,-1,0,0,0,3,7,3,3,0.583,2.215,1.584
2015-12-30PITTOR,PIT,2015,-1,0,0,1,2,3,0,1,0.4369,1.256,1.619
2015-12-29WPGDET,WPG,2015,1.190004818,1,1,0,4,1,2,0,0.393,1.34,2.07
2015-12-30WSHBUF,BUF,2015,-1,0,0,0,2,5,2,3,0.3705,1.697,2.883
2015-12-30WSHBUF,WSH,2015,0.65000165,1,1,0,5,2,3,2,0.6295,2.883,1.697
2015-12-29WPGDET,DET,2015,-1,0,0,0,1,4,0,2,0.607,2.07,1.34
2015-12-31STLMIN,MIN,2015,1.86000286,1,1,0,3,1,2,0,0.6112,1.927,1.226
2015-12-29STLNSH,NSH,2015,-1,0,0,1,3,4,1,3,0.6397,2.1,1.183
2015-12-30TBLNYR,NYR,2015,1.890006358,1,1,0,5,2,3,0,0.3643,0.906,1.581
2015-12-30SJSPHI,SJS,2015,1,1,1,0,4,2,1,2,0.5662,1.509,1.156
