game_date,ANA,ARI,BOS,BUF,CAR,CBJ,CGY,CHI,COL,DAL,DET,EDM,FLA,LAK,MIN,MTL,NJD,NSH,NYI,NYR,OTT,PHI,PIT,SEA,SJS,STL,TBL,TOR,VAN,VGK,WPG,WSH
2014-11-19,0.46199264705882354,0.3595459375,0.5058484375000001,0.24734133333333333,0.33680571428571426,0.35031399999999996,0.345487,0.5232203333333333,0.381603,0.39957266666666663,0.427479,0.3415713095238095,0.32670499999999997,0.48912235294117645,0.434456,0.42468812499999997,0.37426812499999995,0.407489393939394,0.3948039285714286,0.4336413333333334,0.3809743333333333,0.3855939285714286,0.5057064285714286,,0.42431944444444447,0.47777392857142853,0.4563119444444445,0.3914646153846154,0.4251884444444445,,0.3404407291666667,0.426662
2014-11-20,0.46199264705882354,0.3595459375,0.5058484375000001,0.24734133333333333,0.33680571428571426,0.35031399999999996,0.345487,0.5232203333333333,0.381603,0.39957266666666663,0.427479,0.34201410714285707,0.32670499999999997,0.48912235294117645,0.434456,0.42468812499999997,0.37426812499999995,0.407489393939394,0.3948039285714286,0.43658687500000004,0.3809743333333333,0.38167433333333334,0.5057064285714286,,0.42431944444444447,0.47777392857142853,0.4563119444444445,0.3914646153846154,0.42468950000000005,,0.3404407291666667,0.426662
2014-11-21,0.4598664705882353,0.35713218750000003,0.5058484375000001,0.24734133333333333,0.33582571428571434,0.35031399999999996,0.34933566666666666,0.5179356666666667,0.38216656250000003,0.4026063333333333,0.4252715625,0.34201410714285707,0.32627999999999996,0.4903811764705882,0.435329375,0.4214123529411764,0.37426812499999995,0.4056107575757576,0.3948039285714286,0.43658687500000004,0.3819116666666666,0.3806296875,0.5057064285714286,,0.425275,0.474171,0.4562192105263158,0.38947714285714286,0.42636916666666663,,0.3445230392156863,0.42479749999999994
2014-11-22,0.4598664705882353,0.35713218750000003,0.5020061764705882,0.24734133333333333,0.33582571428571434,0.35182749999999996,0.34933566666666666,0.5179356666666667,0.38216656250000003,0.4026063333333333,0.4252715625,0.34620383333333327,0.32627999999999996,0.4903811764705882,0.435329375,0.4214123529411764,0.37479,0.4056107575757576,0.39453642857142857,0.43658687500000004,0.3819116666666666,0.3806296875,0.5057064285714286,,0.425275,0.474171,0.4562192105263158,0.38947714285714286,0.42636916666666663,,0.3445230392156863,0.42479749999999994
2014-11-23,0.4598664705882353,0.3523291176470589,0.5029679411764706,0.24413749999999998,0.3365053333333333,0.352506875,0.3579896875,0.5189871875,0.3861832352941177,0.4023701111111111,0.42484697916666664,0.34242296875,0.3224493333333333,0.4900839215686274,0.429725625,0.4202138235294117,0.37132944444444443,0.41661236111111116,0.3958186904761905,0.43658687500000004,0.37794656249999997,0.37942187499999996,0.503887619047619,,0.4308873684210527,0.4744396875,0.45957684210526323,0.3894802380952381,0.42636916666666663,,0.3445230392156863,0.4380064705882353
2014-11-24,0.46063529411764703,0.35182323529411763,0.5029679411764706,0.24413749999999998,0.3365053333333333,0.352506875,0.3579896875,0.5130708823529411,0.3861832352941177,0.4023701111111111,0.42484697916666664,0.34242296875,0.3224493333333333,0.4900839215686274,0.429725625,0.41657205882352943,0.37132944444444443,0.41661236111111116,0.3958186904761905,0.440383125,0.37794656249999997,0.37942187499999996,0.503887619047619,,0.4308873684210527,0.4717773529411765,0.45957684210526323,0.3894802380952381,0.42348546875,,0.3455850925925926,0.4380064705882353
2014-11-25,0.46063529411764703,0.35182323529411763,0.49472583333333336,0.24413749999999998,0.3365053333333333,0.352506875,0.3579896875,0.5130708823529411,0.3861832352941177,0.4023701111111111,0.4267229166666667,0.34242296875,0.32422625,0.4900839215686274,0.43059117647058825,0.41657205882352943,0.37132944444444443,0.41661236111111116,0.40293144444444445,0.440383125,0.37638062499999997,0.37571823529411763,0.49992444444444445,,0.4308873684210527,0.4717773529411765,0.45957684210526323,0.3894802380952381,0.42348546875,,0.3455850925925926,0.4380064705882353
2014-11-26,0.4633535294117647,0.35664416666666665,0.49472583333333336,0.24413749999999998,0.3365053333333333,0.3554905882352941,0.35543749999999996,0.5130708823529411,0.3847847222222222,0.41137510416666667,0.4267229166666667,0.33796691176470584,0.32422625,0.48284092592592587,0.43059117647058825,0.41657205882352943,0.3682331578947369,0.418303717948718,0.40293144444444445,0.440383125,0.37372968749999996,0.37571823529411763,0.49992444444444445,,0.4308873684210527,0.4750058823529411,0.45957684210526323,0.3894802380952381,0.42783985294117644,,0.34795535087719304,0.4380064705882353
2014-11-27,0.4633535294117647,0.35664416666666665,0.49472583333333336,0.2483917647058823,0.33836750000000004,0.3554905882352941,0.3501741176470588,0.5141174999999999,0.3791934210526316,0.41137510416666667,0.43063385416666666,0.33796691176470584,0.33072941176470594,0.47883703703703706,0.43446852941176467,0.41657205882352943,0.3682331578947369,0.418303717948718,0.40853635416666667,0.437840625,0.37372968749999996,0.3722388235294117,0.5020436666666667,,0.43696750000000006,0.4750058823529411,0.46194999999999997,0.3874972619047619,0.42783985294117644,,0.3550675833333334,0.43159388888888883
2014-11-28,0.4633535294117647,0.35664416666666665,0.49472583333333336,0.2483917647058823,0.33836750000000004,0.3554905882352941,0.3501741176470588,0.5141174999999999,0.3791934210526316,0.41137510416666667,0.43063385416666666,0.33623730392156864,0.33072941176470594,0.47883703703703706,0.43446852941176467,0.41657205882352943,0.3682331578947369,0.42110256410256414,0.40853635416666667,0.437840625,0.37372968749999996,0.3722388235294117,0.5020436666666667,,0.43696750000000006,0.4750058823529411,0.46194999999999997,0.3874972619047619,0.42783985294117644,,0.3550675833333334,0.43159388888888883
