game_date,ANA,ARI,BOS,BUF,CAR,CBJ,CGY,CHI,COL,DAL,DET,EDM,FLA,LAK,MIN,MTL,NJD,NSH,NYI,NYR,OTT,PHI,PIT,SEA,SJS,STL,TBL,TOR,VAN,VGK,WPG,WSH
2014-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-09,,,0.011082499999999884,,,,-0.0014175000000001825,,,,,,,0.0008224999999998373,,-0.01048750000000015,,,,,,0.011082499999999884,,,0.0008224999999998373,,,-0.01048750000000015,-0.0014175000000001825,,,
2014-10-10,0.005626785714285931,-0.0128332142857141,0.03841678571428597,-0.005673214285714101,,-0.005673214285714101,-0.004668214285714123,-0.00796321428571406,-0.008343214285714051,-0.00796321428571406,0.056891785714285936,0.010916785714285893,0.019346785714285886,-0.00416321428571409,-0.008343214285714051,-0.010313214285714078,-0.09340321428571408,-0.009273214285714093,,-0.005073214285714056,-0.009273214285714093,-0.03673071428571406,0.005626785714285931,,-0.00416321428571409,-0.005073214285714056,0.01934678571428583,-0.04013321428571409,-0.02025321428571414,,-0.0128332142857141,0.019506785714285935
2014-10-11,0.005883000000000249,-0.012576999999999783,0.03867300000000029,-0.005416999999999783,-0.003586999999999785,-0.005416999999999783,-0.004411999999999805,-0.007706999999999742,-0.008086999999999733,-0.007706999999999742,0.057148000000000254,0.01117300000000021,0.019603000000000204,-0.003906999999999772,-0.008086999999999733,-0.01005699999999976,-0.09314699999999976,-0.009016999999999775,-0.003586999999999785,-0.004816999999999738,-0.009016999999999775,-0.03647449999999974,0.005883000000000249,,-0.003906999999999772,-0.004816999999999738,0.019603000000000148,-0.039876999999999774,-0.01999699999999982,,-0.012576999999999783,0.019763000000000253
2014-10-12,-0.014218277777777566,-0.02417827777777759,0.06658311111111137,-0.04616577777777764,0.0017792222222223764,-0.07352077777777766,-0.026189111111110885,0.054811722222222414,-0.010275777777777606,0.052514222222222406,0.016007555555555775,-0.03549577777777757,-0.01934577777777763,0.07556172222222246,-0.010275777777777606,-0.06107188888888865,-0.07007244444444427,-0.027443277777777608,0.0017792222222223764,0.01505672222222243,-0.00023827777777762904,-0.019767444444444227,0.0345917222222224,,0.016496722222222426,0.06112172222222245,0.05845172222222239,-0.007511611111110927,0.024071722222222425,,-0.08324327777777757,0.0034442222222224594
2014-10-13,-0.01737638888888865,-0.018983888888888634,0.06342500000000029,-0.04932388888888872,-0.0013788888888887074,-0.04523805555555538,-0.02934722222222197,0.05165361111111133,-0.01343388888888869,0.04935611111111132,0.012849444444444691,-0.038653888888888654,-0.022503888888888712,0.06090777777777806,-0.01343388888888869,-0.07496833333333314,-0.07323055555555535,-0.030601388888888692,-0.0013788888888887074,0.029514444444444732,-0.003396388888888713,-0.02292555555555531,0.015326111111111373,,0.021691111111111383,0.08940444444444473,0.05529361111111131,-0.04892888888888858,0.02091361111111134,,-0.0771988888888886,0.00028611111111137566
2014-10-14,-0.008262555555555218,-0.022008666666666288,0.05653300000000039,-0.07417755555555522,-0.0044036666666663615,-0.04998866666666635,-0.03237199999999962,0.04690300000000036,-0.029717833333332944,0.04633133333333367,0.043869250000000415,-0.04167866666666631,-0.05215922222222191,0.057883000000000406,-0.06011866666666632,-0.04653533333333293,-0.06498699999999968,-0.01569033333333303,-0.0044036666666663615,0.026489666666667078,-0.030530888888888608,-0.027650333333333,0.04403800000000041,,0.01866633333333373,0.08637966666666708,0.06377827777777806,-0.055192277777777354,0.017888833333333687,,-0.08022366666666625,-0.005288666666666331
2014-10-15,-0.015070500000000042,-0.01275925,0.05613908333333334,-0.08217487500000009,-0.012743000000000115,-0.03378355555555562,-0.05480675000000007,0.040341166666666595,-0.041264458333333365,0.03071727777777772,0.040453249999999996,-0.05300550000000004,-0.0670530000000002,0.06675533333333333,-0.053333833333333414,-0.04980820833333338,-0.02735577777777798,-0.006073000000000106,0.027380333333333284,0.03609949999999995,-0.03048633333333345,-0.03158841666666673,0.050904499999999964,,0.014172555555555577,0.08366450000000003,0.047555541666666534,-0.05072883333333339,-0.012490916666666685,,-0.0773274444444445,-0.005968277777777753
2014-10-16,-0.019855541666666754,0.0037338333333332696,0.05787799999999982,-0.07565887500000013,-0.016271166666666892,-0.0373117222222224,-0.06093666666666686,0.06224911111111098,-0.044113250000000215,0.04058133333333319,0.046538833333333196,-0.07310554166666683,-0.07058116666666697,0.07263924999999988,-0.05686200000000019,-0.05333637500000016,-0.030883944444444755,-0.017132000000000203,0.023852166666666508,0.032571333333333174,-0.034014500000000225,-0.034437208333333524,0.04737633333333319,,0.0106443888888888,0.06884008333333325,0.04402737499999976,-0.054257000000000166,-0.03418616666666685,,-0.06372561111111125,-0.008590611111111257
2014-10-17,-0.00808362500000015,0.005754666666666519,0.042649749999999764,-0.0843196666666669,-0.05988183333333358,-0.02565116666666689,-0.06627800000000028,0.062396166666666475,-0.04441376666666691,0.029001999999999806,0.036569166666666486,-0.0698026666666669,-0.06125633333333358,0.0851794999999998,-0.041397166666666874,-0.017306766666666973,-0.033616125000000274,-0.012183833333333616,-0.004414125000000213,0.04529166666666645,-0.029795916666666922,-0.0327155416666669,0.06062283333333318,,0.018934833333333123,0.07689566666666647,0.05576937499999973,-0.028809875000000207,-0.02703716666666689,,-0.061967833333333555,-0.0027174166666669164
2014-10-18,-0.0025536222222221627,0.016035444444444547,0.036571916666666704,-0.08013528888888882,-0.05917155555555548,-0.01564009722222226,-0.07802097222222215,0.06407183333333344,-0.0578821888888888,0.02700131944444456,0.008291777777777842,-0.06200845555555551,-0.07289688888888879,0.08984227777777781,-0.05542955555555551,-0.018379188888888898,-0.0322113888888888,-0.04136972222222224,-0.00817834722222216,0.050060744444444416,-0.033929513888888874,-0.034126513888888765,0.06448261111111125,,0.024047486111111183,0.07260533333333341,0.05717411111111109,-0.026059722222222026,-0.03730749999999999,,-0.035067513888888846,-0.006481638888888863
2014-10-19,0.002226833333333511,0.018119033333333368,0.05516786666666679,-0.08035604999999996,-0.06831388333333327,-0.01928553333333327,-0.08662652222222222,0.10201995000000008,-0.05883991111111103,0.02498973333333343,0.017694600000000116,-0.07100586666666664,-0.0828690666666666,0.0886238333333334,-0.057596133333333244,-0.0005606888888888273,-0.025676266666666614,-0.018834133333333225,-0.00898973333333325,0.044122900000000076,-0.028244666666666585,-0.039029199999999875,0.07876690833333344,,0.023265933333333433,0.07539957500000005,0.06039980000000006,-0.025543938888888784,-0.010949633333333264,,-0.046657341666666574,0.02638600000000013
2014-10-20,0.015214718253968251,0.01995853769841266,0.05629391269841272,-0.0784860595238096,-0.06879900396825395,-0.018207325396825458,-0.09515375396825404,0.10469736507936506,-0.06307942063492067,0.02611577936507936,0.019713379365079386,-0.0695236587301587,-0.08174302063492067,0.07934657936507922,-0.040797337301587355,0.0005653571428571036,-0.026124687301587346,-0.010085292063492013,-0.010727087301587224,0.03794282936507942,-0.027118620634920654,-0.037010420634920604,0.08100887103174603,,0.02805794047619048,0.05424417460317449,0.06152584603174599,-0.025492003968254018,-0.008272218253968233,,-0.04649289206349211,0.0259375793650794
2014-10-21,0.01499570714285714,0.01923540158730158,0.05607490158730161,-0.07870507063492072,-0.06901801507936506,-0.01842633650793657,-0.09566083650793655,0.10447835396825395,-0.06329843174603178,0.02589676825396825,0.019494368253968275,-0.06082776904761905,-0.08090169841269845,0.07879148492063481,-0.04101634841269847,0.0012299571428571188,-0.025283365079365128,-0.010304303174603124,-0.010946098412698335,0.03772381825396831,-0.02627729841269849,-0.037229431746031716,0.08078985992063492,,0.027838929365079368,0.05402516349206338,0.05447862380952384,-0.02571101507936513,-0.008174062698412699,,-0.04671190317460322,0.025718568253968288
2014-10-22,0.010872498015873144,0.006489711904762108,0.054832657738095425,-0.0820982837301587,-0.07135578571428558,-0.01435710238095228,-0.07264298065476177,0.1108893452380954,-0.044184073129251544,0.03280274801587324,-0.00312995238095215,-0.07129757539682524,-0.09133057539682526,0.07833369444444455,-0.02603173809523801,0.0064927074829934095,-0.019964488095237876,0.014712817460317662,-0.0057705674603172885,0.024618918367347087,-0.020954592857142795,-0.022590448412698305,0.08816534523809538,,0.03432968877551035,0.05164449761904766,0.029946061224490006,-0.03442436564625834,-0.023329909523809367,,-0.03278626388888878,0.025578845238095504
2014-10-23,0.005662251020408127,0.005878021428571412,0.051763399404761934,-0.08882356530612245,-0.07423727619047615,-0.017238592857142854,-0.07345634613095237,0.10504875952380954,-0.04533356360544216,0.03229092817460316,-0.002397776190476153,-0.06734143435374151,-0.09257384365079363,0.07763237063492051,-0.02435872857142868,0.004386339455782429,-0.022230335714285676,0.013563326984127044,-0.00381647460317458,0.02346942789115647,-0.022104083333333413,-0.0264522302721088,0.0937192595238096,,0.03433696020408161,0.05275300714285708,0.02918071360544211,-0.03291364183673462,-0.02340380000000003,,-0.033935754365079396,0.018298632539682502
2014-10-24,0.006506376719576601,-0.009620952645502612,0.056881337037036905,-0.09965191941137586,-0.09976046190476201,-0.029083253571428658,-0.06475181640211647,0.10929494285714275,-0.030809288246409716,0.021960690211640266,0.010176509372637865,-0.0689117774754347,-0.09471158359788368,0.09464606549508686,0.0183958529100528,0.005737745767195712,-0.018961200661375688,0.04309427354497353,-0.010858062055933593,0.02024855529100522,-0.024472218518518662,-0.02918085967498113,0.07472777354497356,,0.04866868773148142,0.0630212761904761,0.030059263340891818,-0.03702959606953893,-0.025531382539682568,,-0.0262851146825398,0.022269285449735332
2014-10-25,0.024492086243386335,-0.006212786772486656,0.0572477833333333,-0.09973226643518518,-0.10888919550264542,-0.038709523733937934,-0.06775040846560842,0.10784806904761912,-0.020262796197089927,0.007064043726379532,0.01163111515495091,-0.05785623171296289,-0.09370386415343912,0.09743002501889647,0.025596621957671872,0.0054916287603930525,-0.016110799811035525,0.04180374327286479,-0.013444150151171508,0.016434837944066527,-0.028649889947089946,-0.027169927362055868,0.07609943148148152,,0.04599848058862438,0.06307283492063487,0.026509478108465656,-0.03628379981103541,-0.02942246931216924,,-0.018585743121693088,0.026710625925925935
2014-10-26,0.023244834623015742,-0.005748751473923064,0.05200088174603157,-0.11500400670194022,-0.10963948786848088,-0.03673805929705232,-0.067556173809524,0.09187348832199532,-0.013731847916666873,-0.007691610317460573,-0.0015528950396827002,-0.05793199027777801,-0.09520935408163284,0.1033978131519272,0.05043643068783055,0.012372020634920433,-0.02385124325396848,0.040992464087301395,-0.007831568154762159,0.01029155932539666,-0.020474682407407574,-0.03296422440476221,0.07517514138321979,,0.05266617848324501,0.07507529104308375,0.02054281957671933,-0.025923242261904955,-0.03258892380952394,,-0.015295709523809708,0.01898455691609957
2014-10-27,0.03788351984126981,-0.0034045385487528335,0.05188122341269841,-0.11384803791887127,-0.1074599178004535,-0.034588387400793674,-0.06632389880952383,0.10045812152777783,-0.010706092151675506,-0.005011548115079423,0.0015209097222221857,-0.05418252331349216,-0.0970552942176871,0.10332701884920625,0.055498330687830666,0.013587678075396792,-0.027688553075396916,0.04209963938492062,-0.007493989583333416,0.008825722718253937,-0.019663100340136075,-0.029158767857142998,0.07836371655328794,,0.04281718055555539,0.08095772675736951,0.02179534126984123,-0.02307975000000001,-0.012867374503968299,,-0.017844233134920673,0.007988767857142809
2014-10-28,0.03731552328042326,-0.004234571579742996,0.052668953703703725,-0.11352596040564372,-0.10734884368858644,-0.03444417447089948,-0.06600723201058195,0.10078019904100538,-0.011646770811287455,-0.004689470601851875,0.0024250532076719455,-0.05309132592592597,-0.09673321670445956,0.10264099963624335,0.04493901118669691,0.011177982275132337,-0.027544340145502666,0.042421716898148165,-0.007349776653439166,0.010463358377425125,-0.019341022826908527,-0.028254624371693182,0.07868579406651549,,0.042996966402116366,0.08107653046107327,0.021738724779541474,-0.022353471097883604,-0.012558823776455064,,-0.017522155621693125,0.008886147949735468
2014-10-29,0.035974363504088225,-0.013503323048942029,0.061777439032095705,-0.12462418213083232,-0.10834484778288861,-0.03612259250440941,-0.06014363018278035,0.10422103784672104,-0.007697191853054619,0.005469219664902825,0.01086672556216911,-0.049337634772326666,-0.09885320931594882,0.08284023878467173,0.029984472089946868,0.009070441786916628,-0.02697310667388192,0.04118853143338119,0.006868174190315657,0.011320588431938228,-0.028385816848545187,-0.01785592451499135,0.0890856724867723,,0.03849696577681555,0.06551882657227015,0.027192761429773615,-0.009363293342151857,0.005213147635080739,,-0.02986724087301612,0.012487565095899267
2014-10-30,0.03545255464165453,-0.013004913905423299,0.06089889279592464,-0.12454774099326599,-0.10779158372865566,-0.03604615136684308,-0.05962756332371327,0.10419995914301755,-0.007620750715488289,0.0054969008818342435,0.004447561375661324,-0.04448753155964408,-0.0985681769085412,0.0833405225148307,0.030060913227513197,0.009076105146705149,-0.026734427881994594,0.032143678278819865,0.006944615327881987,0.011397029569504558,-0.02836423062169313,-0.018444205599647268,0.08835944621362435,,0.038706146813371756,0.06559526770983648,0.027650660900673363,-0.010616296649030021,0.006299511612153252,,-0.029839559656084758,0.012927829232804167
2014-10-31,0.03744740981240979,-0.026197446007696024,0.050944405182780095,-0.12183427417027415,-0.1078959357864358,-0.03661035904681742,-0.05846931386921156,0.09940345988455995,-0.0007555586055359442,0.006964441378066399,0.004810761944845254,-0.04531048080808081,-0.08936953981782109,0.07564053860028852,0.03315458110870606,0.007073989013511861,-0.020101921356421415,0.032194650873817454,0.0003787290764790119,0.012633705727914113,-0.006188362012987003,-0.021394408243145813,0.10044876545214049,,0.031161204109547758,0.0685249925845759,0.03037025349271938,-0.009936256573673252,0.013759035858585955,,-0.036838965151515246,0.015082385241301843
2014-11-01,0.030447663431938443,-0.027598899037999003,0.05313713418109678,-0.12356840201692243,-0.1067804342712842,-0.038591594660894624,-0.054984634412578115,0.09883586847041859,0.0002935918995146114,0.012669736580086688,0.01788782723665233,-0.04618397702020188,-0.08864869739357856,0.06352490880230893,0.03154954474506977,0.009048857493768991,-0.018963390043290007,0.01969533270202023,0.0018783992784992543,0.013564463275613392,-0.006531192428250676,-0.02164660533910523,0.09980874606381285,,0.029994124711399672,0.06685030751162419,0.03137812071035034,-0.0070197151875900365,0.015213294444444636,,-0.03771246136363632,0.01693466074635247
2014-11-02,0.030984540593433862,-0.02839195277777823,0.05334723114478068,-0.12638158682659967,-0.10105689567901271,-0.05408178641720274,-0.05697699265572426,0.09403662359198006,-0.00520265935746389,0.005276420385674496,0.018233034175083762,-0.044087554935721196,-0.09084013908529787,0.06553588556779877,0.03791638670033626,0.007719105111723024,-0.007766829805632536,0.018865221085858197,0.0016921936103453938,0.018572516877103984,-0.013911562289562696,-0.021397446655953833,0.10469151144781103,,0.030620716284640914,0.06792367516834974,0.03737575218855177,-0.005999105746862854,0.007252104346494925,,-0.03997583921793729,0.015513731144780718
2014-11-03,0.03135981768108426,-0.03921613494541376,0.05739740460804621,-0.13215568299879135,-0.0994239342873176,-0.05514675975410682,-0.06225216917465248,0.09717616213524122,-0.006009672217905548,0.004872526288133783,0.02781022371696762,-0.0452652695490256,-0.09339514236812585,0.0637452451879909,0.03601332640291799,0.009657748765432128,-0.00831544639322529,0.012428441386082956,-0.0012974227476789113,0.016821853170594814,-0.013747155289001167,-0.01806040472655851,0.10607539887766548,,0.029822520866787494,0.06656505645342303,0.03600224876543201,-0.0010661247678808716,0.009653021773288417,,-0.04349089636644221,0.02556117187276813
2014-11-04,0.030818180074246637,-0.03952542989490876,0.057423715719157276,-0.13212937188768029,-0.09906792317620655,-0.0548207213702685,-0.06250983242251579,0.09689483435746343,-0.006267335465768853,0.004563231338638785,0.027836534828078685,-0.045238958437914534,-0.09336883125701478,0.06346391741021307,0.03636933751402904,0.009958809876543184,-0.007989408009386967,0.012454752497194022,-0.0009713843638405883,0.024545218712376193,-0.013720844177890101,-0.018034093615447444,0.10610170998877655,,0.03010244736251394,0.06404831260585642,0.036028559876543076,-0.0007400863840424932,0.009371693995510577,,-0.043189835255331155,0.025587482983879195
2014-11-05,0.031654011538461646,-0.04029051330937572,0.06355717042124548,-0.13179537098499786,-0.09750582751642284,-0.05234597585146328,-0.06388720187312674,0.09338335691530697,-0.005996094189144097,0.012736639257964366,0.02765900626133133,-0.05546171554001539,-0.08832170349650348,0.05635269160839168,0.04476709534859097,0.0171688780885782,-0.0029852792540792095,0.005873556183631223,0.0004680506357279124,0.02525105270184369,-0.01515349734407001,-0.01229442345247339,0.09801850375079468,,0.03193574925587234,0.05565150289432802,0.036987308498446,-0.002961708547008557,0.009999362937063161,,-0.04470256892594576,0.023063553868816478
2014-11-06,0.03640399991952509,-0.04049962861629097,0.06327574900377414,-0.12900559429181913,-0.09919236982058321,-0.051951876511913964,-0.06282615234487715,0.09453435367581142,-0.00584150045510029,0.012210921678321884,0.026039550989181925,-0.054929901359751176,-0.08818151577311562,0.05611254017094036,0.04489848417390713,0.013463303657453907,-0.003323705167055102,0.00566444087671597,-0.00582055807109555,0.02469824831002343,-0.015716839923712533,-0.011645878211603067,0.0974273250829979,,0.03088398593030911,0.05606664516317045,0.03751912267871027,-0.003675577447552425,0.010474182541390542,,-0.04573077863845543,0.023270659715747377
2014-11-07,0.03867510308487826,-0.04024002849881586,0.06819858066193074,-0.12698361845350403,-0.10191859457730795,-0.051015807005032,-0.06495323731268715,0.09537717624996095,-0.0053847449013946225,0.013502520181670197,0.02838815830850072,-0.057802678147778064,-0.09167172907412435,0.06034984933862442,0.04236614103304126,0.013547929425204552,-0.0031372658933657704,-0.0006506568293528914,-0.007270196048680511,0.0255736272204648,-0.013927005954230853,-0.015689452429052342,0.09295440352980372,,0.03486041116965055,0.061204844385244594,0.03784441265244737,-0.006736101751951606,0.005416741959892113,,-0.042219106160241715,0.022411414435564492
2014-11-08,0.0461433160543161,-0.04509781888553038,0.0699412098771598,-0.12171106664076653,-0.09652428325147067,-0.059138939320650896,-0.06650179014874008,0.10098444642394644,-0.005151364002663805,0.012870883239267883,0.03462852766611696,-0.06421913705804766,-0.09476647998297988,0.061226761983387,0.04196930014661271,0.014199737632737686,-0.012534451566951599,-0.0009270278731239867,-0.006017258936931891,0.025327513266825863,-0.014863869907869809,-0.014700744577359925,0.09420486135161149,,0.033883704073043364,0.06028334461336399,0.035618249605807395,-0.005924059296828488,0.005965661694786795,,-0.043260361250521906,0.018334909010505274
2014-11-09,0.046066983993784116,-0.043614347636886874,0.07161565567580569,-0.11665539734883168,-0.09807153418461872,-0.059581857696271945,-0.0679445837648463,0.10237453089133092,-0.0115154417627511,0.010976743050203797,0.03612456599908037,-0.06555688208061772,-0.0885456189033188,0.061505826789876816,0.0354638962183117,0.016187569574869776,-0.010902258271886789,-0.008296732714111243,-0.00846061530770803,0.017343507369980526,-0.01641444789270552,-0.008157624782360429,0.0817149952218722,,0.028685200579050663,0.06204729305971812,0.04120282405649911,-0.0004058774324879888,0.0033685689754689996,,-0.047628627405927215,0.021165105316905297
